TAZ,RSA,CSA,COUNTY,COUNTY_ID,DIST,DIST_ID,SUPDIST,SUPDIST_ID
3208,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3209,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3210,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3211,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3212,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3213,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3214,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3215,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3216,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3217,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3218,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3219,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3220,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3221,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3222,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3223,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3224,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3225,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3226,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3227,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3228,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3229,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3230,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3231,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3232,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3233,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3234,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3235,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3236,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3237,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3238,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3239,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3240,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3241,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3242,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3243,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3244,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3245,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3246,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3247,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3248,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3249,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3250,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3251,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3252,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3253,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3254,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3255,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3256,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3257,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3258,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3259,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3260,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3261,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3262,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3263,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3264,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3265,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3266,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3267,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3268,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3269,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3270,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3271,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3272,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3273,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3274,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3275,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3276,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3277,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3278,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3279,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3280,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3281,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3282,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3283,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3284,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3285,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3286,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3287,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3288,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3289,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3290,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3291,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3292,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3293,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3294,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3295,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3296,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3297,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3298,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3299,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3300,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3301,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3302,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3303,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3304,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3305,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3306,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3307,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3308,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3309,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3310,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3311,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3312,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3313,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3314,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3315,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3316,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3317,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3318,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3319,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3320,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3321,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3322,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3323,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3324,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3325,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3326,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3327,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3328,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3329,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3330,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3331,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3332,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3333,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3334,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3335,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3336,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3337,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3338,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3339,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3340,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3341,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3342,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3343,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3344,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3345,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3346,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3347,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3348,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3349,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3350,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3351,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3352,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3353,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3354,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3355,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3356,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3357,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3358,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3359,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3360,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3361,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3362,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3363,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3364,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3365,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3366,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3367,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3368,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3369,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3370,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3371,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3372,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3373,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3374,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3375,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3376,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3377,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3378,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3379,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3380,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3381,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3382,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3383,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3384,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3385,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3386,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3387,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3388,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3389,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3390,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3391,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3392,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3393,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3394,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3395,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3396,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3397,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3398,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3399,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3400,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3401,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3402,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3403,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3404,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3405,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3406,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3407,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3408,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3409,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3410,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3411,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3412,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3413,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3414,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3415,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3416,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3417,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3418,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3419,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3420,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3421,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3422,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3423,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3424,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3425,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3426,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3427,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3428,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3429,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3430,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3431,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3432,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3433,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3434,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3435,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3436,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3437,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3438,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3439,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3440,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3441,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3442,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3443,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3444,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3445,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3446,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3447,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3448,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3449,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3450,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3451,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3452,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3453,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3454,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3455,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3456,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3457,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3458,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3459,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3460,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3461,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3462,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3463,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3464,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3465,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3466,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3467,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3468,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3469,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3470,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3471,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3472,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3473,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3474,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3475,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3476,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3477,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3478,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3479,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3480,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3481,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3482,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3483,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3484,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3485,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3486,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3487,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3488,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3489,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3490,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3491,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3492,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3493,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3494,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3495,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3496,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3497,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3498,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3499,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3500,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3501,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3502,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3503,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3504,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3505,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3506,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3507,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3508,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3509,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3510,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3511,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3512,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3513,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3514,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3515,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3516,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3517,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3518,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3519,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3520,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3521,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3522,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3523,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3524,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3525,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3526,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3527,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3528,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3529,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3530,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3531,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3532,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3533,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3534,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3535,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3536,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3537,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3538,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3539,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3540,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3541,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3542,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3543,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3544,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3545,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3546,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3547,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3548,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3549,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3550,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3551,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3552,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3553,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3554,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3555,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3556,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3557,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3558,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3559,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3560,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3561,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3562,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3563,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3564,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3565,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3566,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3567,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3568,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3569,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3570,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3571,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3572,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3573,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3574,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3575,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3576,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3577,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3578,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3579,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3580,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3581,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3582,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3583,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3584,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3585,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3586,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3587,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3588,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3589,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3590,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3591,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3592,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3593,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3594,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3595,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3596,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3597,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3598,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3599,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3600,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3601,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3602,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3603,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3604,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
3605,-1,-1,"Psuedo",8,"Psuedo",28,"OTHER",16
